Time,SpaceGap,Latitude,Rel_vel,Rel_accel,Score,Track,ID
1628251943.560608,42.56,4.16,-1.2316500000000001,0.14285,0.0,386.0,1
1628251943.560608,43.72,0.76,0.7854000000000001,-0.14285,178.0,385.0,2
1628251943.562465,72.52,-3.3200000000000003,1.8742500000000002,0.0,0.0,388.0,6
1628251943.564105,43.28,0.48,0.7854000000000001,0.0,100.0,392.0,2
1628251943.564964,42.480000000000004,4.32,-1.2495,-0.71425,0.0,393.0,1
1628251943.60938,129.44,4.88,-4.641,-0.42855,2.0,384.0,12
1628251943.609581,43.6,0.6,0.7854000000000001,-0.14285,178.0,385.0,2
1628251943.610662,42.480000000000004,4.16,-1.2495,-0.5714,0.0,386.0,1
1628251943.611626,72.36,-3.4,1.7850000000000001,0.0,0.0,388.0,6
1628251943.613694,43.36,0.28,0.7854000000000001,0.14285,100.0,392.0,2
1628251943.613694,42.4,4.4,-1.2852000000000001,-0.71425,0.0,393.0,1
1628251943.659738,129.12,4.88,-4.65885,-0.71425,2.0,384.0,12
1628251943.661025,42.4,4.4,-1.2852000000000001,-0.14285,0.0,386.0,1
1628251943.661025,43.56,0.48,0.7497,-0.14285,178.0,385.0,2
1628251943.66177,72.44,-3.4,1.80285,-1.85705,0.0,388.0,6
1628251943.663851,43.44,0.24,0.80325,0.14285,100.0,392.0,2
1628251943.664978,42.32,4.4,-1.30305,-0.2857,0.0,393.0,1
1628251943.709686,129.0,4.88,-4.641,-0.42855,1.0,384.0,12
1628251943.709686,43.64,0.4,0.7854000000000001,-0.14285,178.0,385.0,2
1628251943.710649,42.28,4.44,-1.2852000000000001,-0.8571,0.0,386.0,1
1628251943.711623,72.56,-3.36,1.80285,0.42855,0.0,388.0,6
1628251943.713441,43.52,0.32,0.80325,0.14285,100.0,392.0,2
1628251943.713633,42.2,4.36,-1.3566,-0.99995,0.0,393.0,1
1628251943.759884,128.48,4.92,-4.605300000000001,0.42855,1.0,384.0,12
1628251943.760683,42.2,4.6000000000000005,-1.3923,0.0,0.0,386.0,1
1628251943.760683,43.68,0.32,0.80325,-0.14285,178.0,385.0,2
1628251943.761616,72.72,-3.24,1.8207000000000002,-0.14285,0.0,388.0,6
1628251943.76364,43.6,0.32,0.80325,0.0,100.0,392.0,2
1628251943.764468,42.12,4.5600000000000005,-1.3923,-0.71425,0.0,393.0,1
1628251943.809711,128.04,4.88,-4.5874500000000005,0.42855,1.0,384.0,12
1628251943.809711,43.76,0.32,0.8211,-0.14285,178.0,385.0,2
1628251943.810675,42.12,4.48,-1.3923,-1.9999,0.0,386.0,1
1628251943.811321,72.76,-3.24,1.8207000000000002,0.2857,0.0,388.0,6
1628251943.813686,43.68,0.24,0.8211,0.14285,100.0,392.0,2
1628251943.813978,42.04,4.68,-1.4280000000000002,-0.71425,0.0,393.0,1
1628251943.859591,128.16,4.72,-4.6767,0.42855,1.0,384.0,12
1628251943.860705,42.04,4.48,-1.3923,0.0,0.0,386.0,1
1628251943.860705,43.800000000000004,0.2,0.8211,-0.14285,178.0,385.0,2
1628251943.861806,72.88,-3.12,1.8207000000000002,0.14285,0.0,388.0,6
1628251943.863884,43.76,0.2,0.8211,0.14285,100.0,392.0,2
1628251943.86477,41.96,5.08,-1.4637,-0.5714,0.0,393.0,1
1628251943.909859,128.08,4.68,-4.605300000000001,-1.57135,1.0,384.0,12
1628251943.91007,43.88,0.16,0.8211,-0.14285,178.0,385.0,2
1628251943.910993,41.92,4.5600000000000005,-1.4994,-0.2857,0.0,386.0,1
1628251943.911978,73.04,-3.2,1.8207000000000002,0.14285,0.0,388.0,6
1628251943.91333,43.84,0.24,0.80325,-0.42855,100.0,392.0,2
1628251943.91355,41.84,4.92,-1.5351000000000001,-1.4285,0.0,393.0,1
1628251943.959862,127.28,4.72,-4.605300000000001,1.4285,1.0,384.0,12
1628251943.960905,43.92,0.2,0.8211,-0.14285,178.0,385.0,2
1628251943.961053,41.800000000000004,4.5600000000000005,-1.5172500000000002,-1.9999,0.0,386.0,1
1628251943.961965,73.16,-3.2,1.8207000000000002,-0.2857,0.0,388.0,6
1628251943.96373,43.92,0.2,0.7854000000000001,-0.14285,100.0,392.0,2
1628251943.964651,41.72,4.88,-1.5708000000000002,-0.8571,0.0,393.0,1
1628251944.009902,44.0,0.16,0.8211,-0.14285,178.0,385.0,2
1628251944.009902,126.72,4.72,-4.5696,-0.2857,1.0,384.0,12
1628251944.010732,41.52,4.64,-1.55295,-0.2857,0.0,386.0,1
1628251944.011579,73.48,-3.12,1.7850000000000001,0.14285,0.0,388.0,6
1628251944.013425,43.96,0.24,0.7854000000000001,0.0,100.0,392.0,2
1628251944.013581,41.56,4.88,-1.6065,-0.8571,0.0,393.0,1
1628251944.0599,126.24000000000001,4.5200000000000005,-4.5874500000000005,0.71425,1.0,384.0,12
1628251944.060726,44.04,0.16,0.80325,-0.14285,178.0,385.0,2
1628251944.060726,41.36,4.5600000000000005,-1.6065,-0.71425,0.0,386.0,1
1628251944.061704,73.60000000000001,-3.12,1.7850000000000001,-0.71425,0.0,388.0,6
1628251944.063796,44.0,0.2,0.7675500000000001,-0.42855,100.0,392.0,2
1628251944.064246,41.4,4.5200000000000005,-1.6422,-0.71425,0.0,393.0,1
1628251944.109792,125.84,4.48,-4.5874500000000005,-0.14285,1.0,384.0,12
1628251944.109792,44.04,0.16,0.7854000000000001,-0.14285,178.0,385.0,2
1628251944.110728,41.24,4.48,-1.6422,-0.99995,0.0,386.0,1
1628251944.111898,73.60000000000001,-3.24,1.8385500000000001,-0.14285,0.0,388.0,6
1628251944.113638,44.04,0.2,0.7497,-0.2857,100.0,392.0,2
1628251944.113638,41.28,4.12,-1.6779000000000002,-0.42855,0.0,393.0,1
1628251944.164146,44.160000000000004,0.16,0.7854000000000001,-0.14285,178.0,385.0,2
1628251944.164146,41.2,4.4,-1.7136,-0.99995,0.0,386.0,1
1628251944.164146,125.44,4.48,-4.5874500000000005,0.0,1.0,384.0,12
1628251944.164442,73.68,-3.12,1.7671500000000002,1.28565,0.0,388.0,6
1628251944.16574,44.12,0.28,0.7497,0.0,100.0,392.0,2
1628251944.166048,41.160000000000004,4.16,-1.69575,-0.5714,0.0,393.0,1
1628251944.213073,125.0,4.5200000000000005,-4.605300000000001,-0.14285,1.0,384.0,12
1628251944.213073,44.24,0.16,0.7675500000000001,-0.14285,178.0,385.0,2
1628251944.213341,41.08,4.36,-1.7493,-1.1428,0.0,386.0,1
1628251944.213572,73.8,-3.12,1.7671500000000002,-1.4285,0.0,388.0,6
1628251944.213816,44.160000000000004,0.36,0.7497,0.0,100.0,392.0,2
1628251944.214578,41.04,4.08,-1.7493,-0.8571,0.0,393.0,1
1628251944.259871,124.64,4.48,-4.605300000000001,-0.2857,1.0,384.0,12
1628251944.260669,40.96,4.36,-1.7850000000000001,-0.71425,0.0,386.0,1
1628251944.260669,44.28,0.2,0.7675500000000001,-0.14285,178.0,385.0,2
1628251944.263272,73.92,-3.08,1.7493,0.0,0.0,388.0,6
1628251944.263596,44.24,0.36,0.7675500000000001,0.14285,100.0,392.0,2
1628251944.264423,40.92,4.04,-1.7493,0.0,0.0,393.0,1
1628251944.309368,124.92,4.48,-4.65885,-0.14285,1.0,384.0,12
1628251944.310169,44.32,0.24,0.7497,-0.14285,178.0,385.0,2
1628251944.310364,40.72,4.28,-1.8207000000000002,-0.99995,0.0,386.0,1
1628251944.311415,74.08,-3.12,1.7493,-0.2857,0.0,388.0,6
1628251944.313915,44.32,0.4,0.7497,-0.14285,100.0,392.0,2
1628251944.313915,40.800000000000004,3.96,-1.7850000000000001,-0.99995,0.0,393.0,1
1628251944.359781,125.0,4.5200000000000005,-4.65885,-0.8571,1.0,384.0,12
1628251944.360293,44.4,0.28,0.7497,-0.14285,178.0,385.0,2
1628251944.361679,74.24,-3.08,1.7493,-0.14285,0.0,388.0,6
1628251944.366819,44.36,0.48,0.7497,-0.14285,100.0,392.0,2
1628251944.366819,40.68,3.96,-1.80285,-0.14285,0.0,393.0,1
1628251944.409792,124.88000000000001,4.5200000000000005,-4.6767,0.0,1.0,384.0,12
1628251944.409792,44.44,0.32,0.73185,-0.14285,178.0,385.0,2
1628251944.411766,74.36,-3.12,1.7493,-0.14285,0.0,388.0,6
1628251944.413677,44.44,0.52,0.7497,-0.14285,100.0,392.0,2
1628251944.413677,40.52,3.92,-1.80285,0.0,0.0,393.0,1
1628251944.459882,124.68,4.5200000000000005,-4.6767,-0.42855,1.0,384.0,12
1628251944.460892,44.480000000000004,0.32,0.73185,-0.14285,178.0,385.0,2
1628251944.46184,74.48,-3.08,1.7493,0.14285,0.0,388.0,6
1628251944.463882,44.480000000000004,0.56,0.73185,-0.2857,100.0,392.0,2
1628251944.464709,40.4,3.92,-1.80285,-0.14285,0.0,393.0,1
1628251944.509676,44.52,0.36,0.73185,-0.14285,178.0,385.0,2
1628251944.509676,124.4,4.5200000000000005,-4.6767,0.0,1.0,384.0,12
1628251944.510595,229.20000000000002,-3.92,1.6422,0.0,0.0,387.0,27
1628251944.511357,74.60000000000001,-3.12,1.7493,-0.14285,0.0,388.0,6
1628251944.513789,44.480000000000004,0.6,0.7140000000000001,-0.14285,100.0,392.0,2
1628251944.513789,40.28,4.28,-1.8385500000000001,-0.5714,0.0,393.0,1
1628251944.559766,124.08,4.5200000000000005,-4.6767,-0.14285,1.0,384.0,12
1628251944.560586,44.52,0.4,0.7140000000000001,-0.14285,178.0,385.0,2
1628251944.561469,229.32,-4.04,1.6065,-0.14285,9.0,387.0,27
1628251944.561595,74.72,-3.08,1.7493,0.0,0.0,388.0,6
1628251944.563728,44.52,0.6,0.7140000000000001,-0.2857,100.0,392.0,2
1628251944.564592,40.160000000000004,4.48,-1.8742500000000002,-0.8571,0.0,393.0,1
1628251944.609612,123.72,4.5600000000000005,-4.6767,0.14285,1.0,384.0,12
1628251944.610534,229.48000000000002,-3.96,1.6065,-0.71425,10.0,387.0,27
1628251944.611457,74.8,-3.12,1.7493,0.0,0.0,388.0,6
1628251944.613348,44.56,0.6,0.7140000000000001,0.14285,100.0,392.0,2
1628251944.613781,40.08,4.92,-1.8921000000000001,-0.14285,0.0,393.0,1
1628251944.659613,123.32000000000001,4.5200000000000005,-4.65885,0.14285,1.0,384.0,12
1628251944.660481,44.64,0.4,0.7854000000000001,-0.14285,178.0,385.0,2
1628251944.661374,229.56,-3.96,1.5708000000000002,-0.14285,11.0,387.0,27
1628251944.662387,74.92,-3.12,1.7671500000000002,0.2857,0.0,388.0,6
1628251944.663773,44.64,0.6,0.7497,0.71425,100.0,392.0,2
1628251944.664577,39.96,4.96,-1.8921000000000001,-0.14285,0.0,393.0,1
1628251944.709302,123.0,4.48,-4.65885,0.14285,1.0,384.0,12
1628251944.710593,44.88,0.52,0.73185,-0.14285,178.0,385.0,2
1628251944.710968,229.68,-3.96,1.5708000000000002,-0.42855,11.0,387.0,27
1628251944.711598,75.08,-3.16,1.7850000000000001,0.14285,0.0,388.0,6
1628251944.713298,44.72,0.6,0.7675500000000001,0.42855,100.0,392.0,2
1628251944.713527,39.76,4.76,-1.9278000000000002,-0.8571,0.0,393.0,1
1628251944.759745,122.72,4.44,-4.641,0.0,1.0,384.0,12
1628251944.76034,44.92,0.52,0.7675500000000001,-0.14285,178.0,385.0,2
1628251944.762023,75.2,-3.16,1.7850000000000001,0.2857,0.0,388.0,6
1628251944.762023,229.8,-3.96,1.5708000000000002,0.0,12.0,387.0,27
1628251944.764296,39.64,4.76,-1.9278000000000002,0.0,0.0,393.0,1
1628251944.764296,44.800000000000004,0.6,0.7675500000000001,0.0,100.0,392.0,2
1628251944.809527,122.4,4.44,-4.641,0.2857,1.0,384.0,12
1628251944.80972,45.0,0.48,0.7854000000000001,-0.14285,178.0,385.0,2
1628251944.810835,39.56,4.72,-2.0170500000000002,0.0,0.0,386.0,1
1628251944.811024,229.92000000000002,-3.96,1.5708000000000002,0.0,13.0,387.0,27
1628251944.811986,75.36,-3.12,1.8207000000000002,0.2857,0.0,388.0,6
1628251944.813854,39.480000000000004,4.76,-1.9278000000000002,0.14285,0.0,393.0,1
1628251944.813854,44.88,0.56,0.7854000000000001,0.2857,100.0,392.0,2
1628251944.859582,122.08,4.44,-4.623150000000001,0.14285,1.0,384.0,12
1628251944.860726,39.4,4.72,-2.0170500000000002,0.0,0.0,386.0,1
1628251944.860726,45.04,0.44,0.80325,-0.14285,178.0,385.0,2
1628251944.862066,75.48,-3.08,1.8385500000000001,0.5714,0.0,388.0,6
1628251944.862066,230.0,-3.96,1.5708000000000002,0.0,14.0,387.0,27
1628251944.863603,44.96,0.52,0.7854000000000001,0.14285,100.0,392.0,2
1628251944.865023,39.32,4.72,-1.9635000000000002,-0.5714,0.0,393.0,1
1628251944.909361,121.76,4.44,-4.623150000000001,0.2857,0.0,384.0,12
1628251944.909589,45.08,0.44,0.8211,-0.14285,178.0,385.0,2
1628251944.910765,39.28,4.76,-1.9992,0.0,0.0,386.0,1
1628251944.910765,230.16,-3.64,1.6779000000000002,0.0,14.0,387.0,27
1628251944.911975,75.72,-3.08,1.8564,0.42855,0.0,388.0,6
1628251944.914088,45.0,0.52,0.80325,0.14285,100.0,392.0,2
1628251944.914088,39.2,4.64,-1.9635000000000002,-0.2857,0.0,393.0,1
1628251944.960184,121.4,4.44,-4.605300000000001,0.14285,0.0,384.0,12
1628251944.960861,39.04,4.96,-2.0170500000000002,0.42855,0.0,386.0,1
1628251944.960861,45.12,0.44,0.8389500000000001,-0.14285,178.0,385.0,2
1628251944.961711,75.76,-3.12,1.8742500000000002,0.2857,0.0,388.0,6
1628251944.961711,230.28,-3.64,1.6779000000000002,1.9999,15.0,387.0,27
1628251944.964005,45.04,0.56,0.80325,0.14285,100.0,392.0,2
1628251944.965169,39.04,4.68,-1.9635000000000002,0.14285,0.0,393.0,1
1628251945.009521,45.12,0.44,0.8389500000000001,-0.14285,178.0,385.0,2
1628251945.009521,121.04,4.44,-4.5874500000000005,0.2857,0.0,384.0,12
1628251945.010803,230.44,-3.56,1.7136,0.0,15.0,387.0,27
1628251945.010803,38.92,4.88,-2.0170500000000002,-0.42855,0.0,386.0,1
1628251945.011444,75.92,-3.0,1.8564,0.2857,0.0,388.0,6
1628251945.014086,45.08,0.52,0.8211,0.14285,100.0,392.0,2
1628251945.014086,38.92,4.72,-1.9635000000000002,0.0,0.0,393.0,1
1628251945.059581,120.72,4.48,-4.5696,0.2857,0.0,384.0,12
1628251945.060737,45.160000000000004,0.44,0.8568,-0.14285,178.0,385.0,2
1628251945.060737,38.84,4.8,-2.0349,-0.14285,0.0,386.0,1
1628251945.061722,76.04,-3.08,1.8921000000000001,-0.42855,0.0,388.0,6
1628251945.061722,230.6,-3.52,1.7136,0.8571,16.0,387.0,27
1628251945.06374,45.12,0.52,0.8211,0.14285,100.0,392.0,2
1628251945.064655,38.76,4.72,-1.9813500000000002,-0.42855,0.0,393.0,1
1628251945.109917,120.4,4.5200000000000005,-4.5696,0.2857,0.0,384.0,12
1628251945.109917,45.2,0.44,0.8568,-0.14285,178.0,385.0,2
1628251945.11084,230.72,-3.52,1.7136,-0.14285,17.0,387.0,27
1628251945.11176,76.16,-3.08,1.8742500000000002,0.71425,0.0,388.0,6
1628251945.11377,45.160000000000004,0.48,0.8389500000000001,0.42855,100.0,392.0,2
1628251945.113883,38.64,4.72,-1.9635000000000002,0.2857,0.0,393.0,1
1628251945.159564,120.04,4.6000000000000005,-4.5696,0.0,0.0,384.0,12
1628251945.161201,45.24,0.4,0.87465,-0.14285,178.0,385.0,2
1628251945.16134,230.88,-3.52,1.7850000000000001,0.14285,17.0,387.0,27
1628251945.161711,76.16,-3.2800000000000002,1.9992,-0.14285,0.0,388.0,6
1628251945.163806,45.2,0.48,0.87465,0.5714,100.0,392.0,2
1628251945.165248,38.480000000000004,5.0,-1.9813500000000002,-0.2857,0.0,393.0,1
1628251945.209801,45.28,0.4,0.8925000000000001,-0.14285,178.0,385.0,2
1628251945.209801,119.68,4.64,-4.5696,0.14285,0.0,384.0,12
1628251945.210925,231.0,-3.44,1.8207000000000002,1.4285,18.0,387.0,27
1628251945.210925,38.32,4.92,-2.0349,0.2857,0.0,386.0,1
1628251945.212056,76.32000000000001,-3.24,1.9813500000000002,2.5713,0.0,388.0,6
1628251945.213839,38.32,5.12,-2.0349,-0.8571,0.0,393.0,1
1628251945.213839,45.28,0.48,0.9103500000000001,0.8571,100.0,392.0,2
1628251945.259508,119.48,4.64,-4.55175,0.14285,0.0,384.0,12
1628251945.260423,45.28,0.4,0.9103500000000001,-0.14285,178.0,385.0,2
1628251945.260641,38.160000000000004,4.92,-2.0349,0.71425,0.0,386.0,1
1628251945.26127,231.08,-3.44,1.8207000000000002,0.5714,18.0,387.0,27
1628251945.261575,76.52,-3.3200000000000003,1.9813500000000002,-0.42855,0.0,388.0,6
1628251945.263761,45.32,0.48,0.9460500000000001,0.5714,100.0,392.0,2
1628251945.265232,38.2,5.16,-2.0349,0.0,0.0,393.0,1
1628251945.309279,119.12,4.64,-4.55175,0.14285,0.0,384.0,12
1628251945.309531,45.36,0.44,0.9282,-0.14285,178.0,385.0,2
1628251945.310426,38.0,4.92,-2.0349,-0.14285,0.0,386.0,1
1628251945.310605,231.24,-3.6,1.8564,0.14285,19.0,387.0,27
1628251945.311438,76.64,-3.36,1.9813500000000002,0.0,0.0,388.0,6
1628251945.316239,45.4,0.44,0.9639000000000001,0.42855,100.0,392.0,2
1628251945.316619,38.08,5.12,-2.05275,-0.5714,0.0,393.0,1
1628251945.359671,118.16,4.44,-4.5339,0.14285,0.0,384.0,12
1628251945.36099,45.4,0.44,0.9460500000000001,-0.14285,178.0,385.0,2
1628251945.36099,37.84,4.96,-2.0349,0.2857,0.0,386.0,1
1628251945.361869,76.84,-3.36,1.90995,0.0,0.0,388.0,6
1628251945.361869,231.36,-3.52,1.8742500000000002,0.71425,19.0,387.0,27
1628251945.362704,45.44,0.44,0.9639000000000001,0.14285,0.0,389.0,2
1628251945.363942,45.44,0.44,0.9639000000000001,0.0,100.0,392.0,2
1628251945.365408,37.88,5.0,-2.1063,-1.1428,0.0,393.0,1
1628251945.409394,117.96000000000001,4.44,-4.5339,0.14285,0.0,384.0,12
1628251945.409574,45.480000000000004,0.44,0.9460500000000001,-0.14285,178.0,385.0,2
1628251945.410401,37.800000000000004,4.76,-2.0706,-0.2857,0.0,386.0,1
1628251945.410555,231.48000000000002,-3.52,1.8921000000000001,0.2857,19.0,387.0,27
1628251945.411396,76.96000000000001,-3.24,1.8921000000000001,-1.57135,0.0,388.0,6
1628251945.413993,45.52,0.48,0.9996,0.5714,100.0,392.0,2
1628251945.414139,37.76,5.0,-2.12415,-0.14285,0.0,393.0,1
1628251945.4595,117.76,4.48,-4.5339,0.14285,0.0,384.0,12
1628251945.46047,45.52,0.44,0.9639000000000001,-0.14285,178.0,385.0,2
1628251945.460634,37.6,4.6000000000000005,-2.0884500000000004,-0.71425,0.0,386.0,1
1628251945.461619,77.2,-3.2800000000000002,1.94565,-0.14285,0.0,388.0,6
1628251945.461619,231.6,-3.52,1.90995,0.42855,20.0,387.0,27
1628251945.46363,45.6,0.4,0.9996,0.14285,100.0,392.0,2
1628251945.464438,37.56,4.5600000000000005,-2.15985,-0.8571,0.0,393.0,1
1628251945.511902,117.08,4.4,-4.5339,0.14285,0.0,384.0,12
1628251945.512054,37.44,4.5600000000000005,-2.12415,-0.2857,0.0,386.0,1
1628251945.512054,231.76,-3.52,1.9278000000000002,0.2857,20.0,387.0,27
1628251945.512054,45.6,0.4,0.9460500000000001,-0.14285,177.0,385.0,2
1628251945.512271,77.2,-3.3200000000000003,2.0170500000000002,0.99995,0.0,388.0,6
1628251945.513321,45.64,0.4,0.9996,0.0,100.0,392.0,2
1628251945.514156,37.4,4.36,-2.1777,-0.2857,0.0,393.0,1
1628251945.559853,116.56,4.32,-4.51605,0.0,0.0,384.0,12
1628251945.560711,45.68,0.32,0.9817500000000001,-0.14285,177.0,385.0,2
1628251945.560711,37.28,4.44,-2.1420000000000003,-0.71425,0.0,386.0,1
1628251945.561731,231.88,-3.52,1.9278000000000002,0.14285,21.0,387.0,27
1628251945.561932,77.32000000000001,-3.2800000000000002,2.0349,1.4285,0.0,388.0,6
1628251945.563725,45.72,0.32,0.9996,0.14285,100.0,392.0,2
1628251945.564431,37.24,4.08,-2.1777,0.14285,0.0,393.0,1
1628251945.609543,116.76,4.24,-4.498200000000001,0.14285,0.0,384.0,12
1628251945.609712,45.76,0.24,0.9817500000000001,-0.14285,177.0,385.0,2
1628251945.610728,37.12,4.36,-2.23125,-0.2857,0.0,386.0,1
1628251945.610728,232.0,-3.68,1.90995,0.14285,21.0,387.0,27
1628251945.611891,77.44,-3.16,2.0706,0.2857,0.0,388.0,6
1628251945.61391,37.08,4.04,-2.15985,0.14285,0.0,393.0,1
1628251945.61391,45.800000000000004,0.24,1.01745,0.14285,100.0,392.0,2
1628251945.659615,116.04,4.08,-4.51605,0.5714,0.0,384.0,12
1628251945.660449,45.84,0.16,0.9996,-0.14285,177.0,385.0,2
1628251945.6606,36.96,4.28,-2.2134,-1.85705,0.0,386.0,1
1628251945.661322,232.20000000000002,-3.68,1.90995,-0.2857,21.0,387.0,27
1628251945.662434,77.48,-3.08,2.1063,0.8571,0.0,388.0,6
1628251945.663527,45.84,0.28,1.01745,0.14285,100.0,392.0,2
1628251945.664586,36.92,4.0,-2.1777,-0.42855,0.0,393.0,1
1628251945.709941,115.44,3.96,-4.5339,-0.5714,0.0,384.0,12
1628251945.709941,45.88,0.24,0.9817500000000001,-0.14285,177.0,385.0,2
1628251945.710814,232.36,-3.48,1.94565,0.0,22.0,387.0,27
1628251945.711828,77.64,-3.04,2.0706,0.71425,0.0,388.0,6
1628251945.713596,36.800000000000004,4.0,-2.1777,0.0,0.0,393.0,1
1628251945.713596,45.92,0.32,1.01745,-0.14285,100.0,392.0,2
1628251945.759722,115.04,3.92,-4.5339,-0.14285,0.0,384.0,12
1628251945.760964,46.0,0.24,0.9817500000000001,-0.14285,177.0,385.0,2
1628251945.761128,36.72,4.4,-2.2134,-1.1428,0.0,386.0,1
1628251945.761246,232.48000000000002,-3.3200000000000003,1.9813500000000002,0.5714,22.0,387.0,27
1628251945.762092,77.76,-3.08,2.12415,-0.99995,0.0,388.0,6
1628251945.763552,46.0,0.48,1.01745,0.0,100.0,392.0,2
1628251945.76442,36.68,4.08,-2.1955500000000003,-0.14285,0.0,393.0,1
1628251945.820759,114.72,3.92,-4.5339,-0.14285,0.0,384.0,12
1628251945.820759,46.12,0.24,0.9817500000000001,-0.14285,177.0,385.0,2
1628251945.821181,36.56,4.44,-2.2491000000000003,1.4285,0.0,386.0,1
1628251945.82137,77.8,-3.04,2.0884500000000004,1.1428,0.0,388.0,6
1628251945.82137,232.6,-3.3200000000000003,1.9992,0.8571,22.0,387.0,27
1628251945.821749,36.52,4.32,-2.2134,-0.42855,0.0,393.0,1
1628251945.821749,46.08,0.44,0.9996,-0.14285,100.0,392.0,2
1628251945.859533,114.36,3.84,-4.5339,0.0,0.0,384.0,12
1628251945.860411,46.2,0.2,0.9639000000000001,-0.14285,177.0,385.0,2
1628251945.86054,36.36,4.6000000000000005,-2.26695,-0.8571,0.0,386.0,1
1628251945.861917,78.04,-3.04,2.0884500000000004,-0.5714,0.0,388.0,6
1628251945.861917,232.76,-3.3200000000000003,1.9992,0.2857,23.0,387.0,27
1628251945.863949,46.160000000000004,0.4,1.01745,0.14285,100.0,392.0,2
1628251945.865084,36.32,4.68,-2.2491000000000003,-0.8571,0.0,393.0,1
1628251945.909936,114.0,3.8000000000000003,-4.5339,0.0,0.0,384.0,12
1628251945.909936,46.28,0.2,0.9639000000000001,-0.14285,177.0,385.0,2
1628251945.910862,232.88,-3.3200000000000003,1.9992,0.14285,23.0,387.0,27
1628251945.910862,36.160000000000004,4.64,-2.3026500000000003,-0.42855,0.0,386.0,1
1628251945.911708,78.24,-3.12,2.0884500000000004,0.0,0.0,388.0,6
1628251945.91348,46.24,0.32,1.0353,0.2857,100.0,392.0,2
1628251945.913612,36.160000000000004,4.64,-2.2848,-0.42855,0.0,393.0,1
1628251945.959904,113.64,3.84,-4.5339,0.0,0.0,384.0,12
1628251945.960776,36.0,4.64,-2.33835,-0.71425,0.0,386.0,1
1628251945.960776,46.36,0.2,0.9639000000000001,-0.14285,177.0,385.0,2
1628251945.96161,78.44,-3.12,2.0884500000000004,-0.14285,0.0,388.0,6
1628251945.96161,233.04,-3.3200000000000003,1.9992,0.0,23.0,387.0,27
1628251945.963561,46.32,0.28,1.0353,0.2857,100.0,392.0,2
1628251945.964413,36.0,4.5200000000000005,-2.3026500000000003,-0.5714,0.0,393.0,1
1628251946.009688,46.4,0.28,0.9639000000000001,-0.14285,177.0,385.0,2
1628251946.009688,113.32000000000001,3.88,-4.5339,0.0,0.0,384.0,12
1628251946.010716,35.800000000000004,4.64,-2.3562000000000003,-0.5714,0.0,386.0,1
1628251946.010716,233.16,-3.2800000000000002,2.0170500000000002,0.0,24.0,387.0,27
1628251946.01163,78.60000000000001,-3.16,2.0884500000000004,0.0,0.0,388.0,6
1628251946.01372,35.800000000000004,4.6000000000000005,-2.33835,-0.71425,0.0,393.0,1
1628251946.01372,46.4,0.28,1.0353,-0.14285,100.0,392.0,2
1628251946.05957,113.0,3.92,-4.5339,0.0,0.0,384.0,12
1628251946.060627,46.480000000000004,0.24,0.9639000000000001,-0.14285,177.0,385.0,2
1628251946.06074,35.72,4.64,-2.3919,-0.5714,0.0,386.0,1
1628251946.061604,233.32,-3.48,1.9992,0.14285,24.0,387.0,27
1628251946.061604,78.76,-3.16,2.0884500000000004,0.0,0.0,388.0,6
1628251946.063721,46.480000000000004,0.32,1.01745,-0.42855,100.0,392.0,2
1628251946.064641,35.68,4.6000000000000005,-2.37405,-0.71425,0.0,393.0,1
1628251946.109582,46.52,0.24,0.9639000000000001,-0.14285,177.0,385.0,2
1628251946.109582,112.64,3.92,-4.55175,-0.14285,0.0,384.0,12
1628251946.110584,233.44,-3.48,1.9992,-0.2857,25.0,387.0,27
1628251946.110584,35.56,4.88,-2.4097500000000003,-0.5714,0.0,386.0,1
1628251946.111558,78.92,-3.2,2.0884500000000004,0.0,0.0,388.0,6
1628251946.113576,46.52,0.48,0.9996,-0.2857,100.0,392.0,2
1628251946.113576,35.52,4.88,-2.3919,-0.2857,0.0,393.0,1
1628251946.159609,112.32000000000001,3.88,-4.51605,-0.14285,0.0,384.0,12
1628251946.16079,46.6,0.28,0.9460500000000001,-0.14285,177.0,385.0,2
1628251946.162133,79.08,-3.24,2.0884500000000004,0.0,0.0,388.0,6
1628251946.162133,233.6,-3.48,1.9992,0.0,25.0,387.0,27
1628251946.163647,46.56,0.52,0.9817500000000001,-0.2857,100.0,392.0,2
1628251946.16465,35.36,4.96,-2.4276,-0.71425,0.0,393.0,1
1628251946.209512,112.0,3.84,-4.5339,0.5714,0.0,384.0,12
1628251946.20985,46.68,0.32,0.9639000000000001,-0.14285,177.0,385.0,2
1628251946.211078,35.160000000000004,4.64,-2.499,-2.14275,0.0,386.0,1
1628251946.211078,233.72,-3.56,1.9813500000000002,0.0,25.0,387.0,27
1628251946.211593,79.24,-3.2800000000000002,2.0884500000000004,0.14285,0.0,388.0,6
1628251946.213402,46.64,0.56,0.9996,0.2857,100.0,392.0,2
1628251946.213924,35.160000000000004,4.76,-2.4633000000000003,-0.8571,0.0,393.0,1
1628251946.259912,111.68,3.84,-4.5339,-0.14285,0.0,384.0,12
1628251946.260846,46.800000000000004,0.36,0.9639000000000001,-0.14285,177.0,385.0,2
1628251946.261025,34.96,4.68,-2.5168500000000003,0.42855,0.0,386.0,1
1628251946.261816,79.36,-3.2800000000000002,2.1063,0.0,0.0,388.0,6
